element_id,element_type,floor,length_m,width_m,height_m,quantity_elements,material_type,unit_cost_per_sqm,wastage_percent,planned_start_week,planned_end_week,formwork_area_per_element_sqm,total_formwork_area_sqm
7346,Beam,8,0.23,0.45,4.5,25,Steel,1011,13,8,10,6.12,172.89
7347,Column,1,0.4,0.4,3.2,12,Steel,998,11,2,5,5.12,68.198
7348,Column,9,0.3,0.6,3.2,17,Steel,1028,10,8,12,5.76,107.712
7349,Wall,24,3.0,0.2,3.0,11,Plywood,476,12,25,29,19.2,236.544
7350,Column,20,0.35,0.55,3.0,13,Steel,962,10,21,23,5.4,77.22
7351,Wall,20,3.0,0.2,3.0,12,Plywood,484,11,19,23,19.2,255.744
7352,Beam,22,0.25,0.5,6.0,5,Steel,860,10,21,24,9.0,49.5
7353,Beam,10,0.23,0.45,5.5,22,Steel,843,13,10,13,7.48,185.953
7354,Beam,9,0.23,0.45,5.0,26,Steel,937,12,10,13,6.8,198.016
7355,Column,24,0.3,0.45,3.2,29,Steel,906,10,25,28,4.8,153.12
7356,Beam,15,0.23,0.45,4.5,21,Steel,868,13,14,16,6.12,145.228
7357,Wall,8,4.0,0.2,3.0,24,Plywood,483,12,8,12,25.2,677.376
7358,Column,7,0.3,0.45,2.8,14,Steel,995,10,7,10,4.2,64.68
7359,Wall,22,4.5,0.2,3.0,20,Plywood,529,11,23,27,28.2,626.04
7360,Wall,2,3.0,0.2,3.0,10,Plywood,573,9,2,4,19.2,209.28
7361,Column,2,0.3,0.45,3.0,22,Steel,932,11,2,4,4.5,109.89
7362,Beam,19,0.23,0.45,6.0,18,Steel,939,12,19,22,8.16,164.506
7363,Column,1,0.4,0.4,3.2,12,Steel,985,8,1,4,5.12,66.355
7364,Beam,5,0.3,0.6,4.5,22,Steel,991,13,5,7,8.1,201.366
7365,Wall,25,6.0,0.2,3.0,23,Plywood,510,9,24,27,37.2,932.604
7366,Wall,11,5.0,0.2,3.0,8,Plywood,510,9,11,14,31.2,272.064
7367,Wall,19,4.0,0.2,3.0,9,Plywood,536,10,19,21,25.2,249.48
7368,Column,13,0.3,0.6,3.0,15,Steel,981,8,14,17,5.4,87.48
7369,Beam,3,0.3,0.6,5.5,26,Steel,911,13,4,6,9.9,290.862
7370,Column,5,0.4,0.4,3.0,39,Steel,1003,9,4,8,4.8,204.048
7371,Wall,20,5.0,0.2,3.0,20,Plywood,534,12,20,23,31.2,698.88
7372,Column,3,0.4,0.4,2.8,33,Steel,936,8,4,6,4.48,159.667
7373,Column,15,0.3,0.6,2.8,23,Steel,953,10,14,17,5.04,127.512
7374,Column,9,0.3,0.45,3.2,17,Steel,939,10,8,11,4.8,89.76
7375,Column,10,0.3,0.45,2.8,31,Steel,942,9,11,14,4.2,141.918
7376,Column,24,0.4,0.4,3.3,35,Steel,908,9,25,27,5.28,201.432
7377,Column,16,0.3,0.45,2.8,12,Steel,909,10,17,20,4.2,55.44
7378,Wall,16,6.0,0.2,3.0,24,Plywood,510,11,17,19,37.2,991.008
7379,Slab,9,6.0,4.0,0.15,1,Plywood,468,13,8,10,3.0,3.39
7380,Column,10,0.3,0.45,3.0,17,Steel,946,10,11,14,4.5,84.15
7381,Slab,18,8.0,4.0,0.15,1,Plywood,483,14,19,23,3.6,4.104
7382,Beam,1,0.25,0.5,4.5,11,Steel,902,13,1,5,6.75,83.902
7383,Slab,6,7.5,4.0,0.15,1,Plywood,489,15,6,10,3.45,3.968
7384,Column,16,0.3,0.6,3.3,34,Steel,1000,11,17,20,5.94,224.176
7385,Beam,16,0.3,0.6,5.0,28,Steel,894,11,15,18,9.0,279.72
7386,Beam,3,0.23,0.6,6.0,8,Steel,909,13,4,6,9.96,90.038
7387,Column,20,0.3,0.45,3.2,9,Steel,970,10,19,22,4.8,47.52
7388,Beam,14,0.23,0.45,4.0,23,Steel,938,13,15,19,5.44,141.386
7389,Slab,6,8.0,4.0,0.15,1,Plywood,489,13,5,7,3.6,4.068
7390,Slab,19,7.5,4.0,0.15,1,Plywood,445,13,18,22,3.45,3.898
7391,Beam,25,0.3,0.6,6.0,20,Steel,883,10,25,27,10.8,237.6
7392,Beam,11,0.23,0.6,5.5,6,Steel,923,12,12,15,9.13,61.354
7393,Slab,8,10.0,4.0,0.15,1,Plywood,507,13,7,10,4.2,4.746
7394,Column,8,0.3,0.6,3.3,29,Steel,972,8,8,12,5.94,186.041
7395,Column,15,0.23,0.45,3.2,26,Steel,951,8,15,19,4.352,122.204
7396,Beam,2,0.23,0.45,6.0,5,Steel,952,12,3,6,8.16,45.696
7397,Column,13,0.3,0.6,3.0,8,Steel,981,10,13,16,5.4,47.52
7398,Beam,1,0.23,0.6,4.5,7,Steel,907,10,1,5,7.47,57.519
7399,Column,1,0.3,0.6,2.8,19,Steel,911,11,1,4,5.04,106.294
7400,Beam,11,0.3,0.6,6.0,23,Steel,913,10,10,12,10.8,273.24
7401,Slab,19,6.0,4.0,0.15,1,Plywood,511,16,18,20,3.0,3.48
7402,Slab,23,10.0,4.0,0.15,1,Plywood,455,16,24,27,4.2,4.872
7403,Slab,3,7.5,4.0,0.15,1,Plywood,496,14,3,5,3.45,3.933
7404,Beam,7,0.25,0.5,5.5,27,Steel,913,10,6,10,8.25,245.025
7405,Wall,11,6.0,0.2,3.0,20,Plywood,563,9,10,14,37.2,810.96
7406,Slab,15,6.0,5.0,0.15,1,Plywood,432,13,16,20,3.3,3.729
7407,Beam,25,0.23,0.6,6.0,16,Steel,938,13,25,27,9.96,180.077
7408,Column,18,0.3,0.6,2.8,29,Steel,964,9,17,20,5.04,159.314
7409,Beam,14,0.23,0.45,5.5,29,Steel,906,10,13,17,7.48,238.612
7410,Beam,2,0.23,0.45,4.5,22,Steel,900,13,3,5,6.12,152.143
7411,Slab,3,6.0,4.0,0.15,1,Plywood,412,14,2,6,3.0,3.42
7412,Slab,4,8.0,4.0,0.15,1,Plywood,470,13,4,8,3.6,4.068
7413,Wall,17,3.0,0.2,3.0,7,Plywood,549,12,18,20,19.2,150.528
7414,Wall,9,4.5,0.2,3.0,16,Plywood,498,12,8,11,28.2,505.344
7415,Beam,7,0.25,0.5,4.5,28,Steel,906,13,6,8,6.75,213.57
7416,Wall,17,4.0,0.2,3.0,13,Plywood,564,9,18,21,25.2,357.084
7417,Wall,21,4.5,0.2,3.0,15,Plywood,528,11,22,26,28.2,469.53
7418,Column,11,0.4,0.4,2.8,21,Steel,974,10,10,12,4.48,103.488
7419,Beam,23,0.23,0.45,6.0,28,Steel,943,10,23,27,8.16,251.328
7420,Column,19,0.23,0.45,3.2,15,Steel,951,11,18,22,4.352,72.461
7421,Column,18,0.23,0.45,2.8,33,Steel,877,8,19,21,3.808,135.717
7422,Column,22,0.23,0.45,3.2,12,Steel,918,8,23,26,4.352,56.402
7423,Beam,5,0.23,0.45,6.0,29,Steel,921,11,6,8,8.16,262.67
7424,Column,19,0.23,0.45,3.3,10,Steel,948,11,18,22,4.488,49.817
7425,Column,24,0.3,0.6,3.0,37,Steel,944,10,25,29,5.4,219.78
7426,Column,25,0.23,0.45,3.2,23,Steel,978,11,24,27,4.352,111.107
7427,Slab,15,7.5,4.0,0.15,1,Plywood,465,13,14,17,3.45,3.898
7428,Wall,19,3.0,0.2,3.0,22,Plywood,454,11,19,21,19.2,468.864
7429,Wall,23,3.0,0.2,3.0,17,Plywood,555,11,24,27,19.2,362.304
7430,Beam,22,0.25,0.5,4.5,21,Steel,931,12,21,25,6.75,158.76
7431,Column,23,0.3,0.6,2.8,20,Steel,905,9,23,27,5.04,109.872
7432,Wall,21,4.5,0.2,3.0,11,Plywood,458,12,22,24,28.2,347.424
7433,Column,10,0.3,0.45,3.0,22,Steel,921,11,10,14,4.5,109.89
7434,Wall,19,4.5,0.2,3.0,21,Plywood,519,9,20,22,28.2,645.498
7435,Slab,11,8.0,4.0,0.15,1,Plywood,459,16,12,16,3.6,4.176
7436,Beam,21,0.3,0.6,4.0,14,Steel,886,10,22,26,7.2,110.88
7437,Column,21,0.23,0.45,2.8,36,Steel,923,11,21,25,3.808,152.168
7438,Column,24,0.23,0.45,3.3,22,Steel,993,9,25,29,4.488,107.622
7439,Beam,15,0.3,0.6,4.5,18,Steel,845,10,16,19,8.1,160.38
7440,Beam,12,0.25,0.5,4.0,19,Steel,923,10,13,17,6.0,125.4
7441,Slab,5,7.5,4.0,0.15,1,Plywood,487,15,6,10,3.45,3.968
7442,Beam,16,0.3,0.6,4.5,11,Steel,919,13,16,18,8.1,100.683
7443,Beam,15,0.3,0.6,4.0,9,Steel,853,11,16,20,7.2,71.928
7444,Column,13,0.3,0.45,3.0,32,Steel,981,11,14,18,4.5,159.84
7445,Beam,17,0.3,0.6,6.0,18,Steel,953,10,16,19,10.8,213.84
7446,Column,22,0.35,0.55,3.3,29,Steel,950,10,23,26,5.94,189.486
7447,Slab,4,8.0,4.0,0.15,1,Plywood,468,15,5,8,3.6,4.14
7448,Beam,11,0.23,0.6,5.5,16,Steel,910,12,12,15,9.13,163.61
7449,Slab,19,7.5,4.0,0.15,1,Plywood,490,14,18,21,3.45,3.933
7450,Beam,21,0.23,0.45,4.5,26,Steel,858,13,22,25,6.12,179.806
7451,Column,20,0.35,0.55,3.2,10,Steel,958,9,21,24,5.76,62.784
7452,Slab,20,7.5,4.0,0.15,1,Plywood,506,12,21,24,3.45,3.864
7453,Slab,22,10.0,4.0,0.15,1,Plywood,469,15,22,25,4.2,4.83
7454,Slab,25,10.0,4.0,0.15,1,Plywood,451,14,24,26,4.2,4.788
7455,Beam,16,0.23,0.6,6.0,22,Steel,915,11,17,19,9.96,243.223
7456,Wall,7,5.0,0.2,3.0,10,Plywood,567,10,7,10,31.2,343.2
7457,Column,15,0.3,0.6,3.3,27,Steel,1017,9,14,17,5.94,174.814
7458,Beam,18,0.23,0.45,4.5,29,Steel,820,10,17,19,6.12,195.228
7459,Slab,3,10.0,4.0,0.15,1,Plywood,492,15,4,7,4.2,4.83
7460,Column,19,0.35,0.55,3.3,30,Steel,950,8,20,24,5.94,192.456
7461,Slab,14,6.0,4.0,0.15,1,Plywood,477,16,14,16,3.0,3.48
7462,Beam,24,0.25,0.5,4.5,14,Steel,877,13,25,29,6.75,106.785
7463,Column,6,0.4,0.4,3.2,32,Steel,955,9,6,9,5.12,178.586
7464,Column,23,0.35,0.55,2.8,15,Steel,972,11,23,26,5.04,83.916
7465,Slab,12,8.0,4.0,0.15,1,Plywood,528,14,12,16,3.6,4.104
7466,Slab,15,7.5,4.0,0.15,1,Plywood,487,14,14,18,3.45,3.933
7467,Column,17,0.4,0.4,2.8,10,Steel,900,8,16,20,4.48,48.384
7468,Column,15,0.4,0.4,2.8,14,Steel,914,8,15,19,4.48,67.738
7469,Column,23,0.4,0.4,2.8,16,Steel,978,10,23,26,4.48,78.848
7470,Column,5,0.3,0.6,3.0,25,Steel,909,9,4,8,5.4,147.15
7471,Slab,19,6.0,4.0,0.15,1,Plywood,511,12,19,23,3.0,3.36
7472,Column,25,0.3,0.45,3.2,21,Steel,960,8,25,29,4.8,108.864
7473,Column,6,0.3,0.45,3.0,27,Steel,951,10,6,10,4.5,133.65
7474,Column,7,0.35,0.55,3.3,39,Steel,1044,8,8,11,5.94,250.193
7475,Beam,12,0.3,0.6,5.0,20,Steel,928,12,11,15,9.0,201.6
7476,Slab,19,7.5,4.0,0.15,1,Plywood,427,13,19,23,3.45,3.898
7477,Slab,24,6.0,4.0,0.15,1,Plywood,507,13,24,28,3.0,3.39
7478,Beam,20,0.3,0.6,6.0,9,Steel,887,13,21,23,10.8,109.836
7479,Wall,20,6.0,0.2,3.0,6,Plywood,497,9,20,22,37.2,243.288
7480,Beam,12,0.23,0.6,4.5,25,Steel,898,13,13,17,7.47,211.027
7481,Wall,17,4.0,0.2,3.0,14,Plywood,509,9,17,20,25.2,384.552
7482,Beam,6,0.25,0.5,6.0,9,Steel,892,13,7,10,9.0,91.53
7483,Column,12,0.3,0.45,3.2,10,Steel,952,9,11,15,4.8,52.32
7484,Slab,5,7.5,4.0,0.15,1,Plywood,467,14,4,8,3.45,3.933
7485,Beam,1,0.23,0.6,5.5,20,Steel,925,12,1,3,9.13,204.512
7486,Slab,22,6.0,4.0,0.15,1,Plywood,501,15,21,23,3.0,3.45
7487,Column,21,0.35,0.55,3.0,22,Steel,977,11,20,23,5.4,131.868
7488,Beam,13,0.23,0.45,6.0,29,Steel,911,13,12,14,8.16,267.403
7489,Wall,1,4.0,0.2,3.0,8,Plywood,539,11,1,5,25.2,223.776
7490,Column,3,0.3,0.6,2.8,14,Steel,892,11,2,4,5.04,78.322
7491,Column,3,0.3,0.45,3.2,15,Steel,870,8,4,7,4.8,77.76
7492,Column,18,0.3,0.45,3.2,21,Steel,949,11,17,19,4.8,111.888
7493,Beam,6,0.23,0.45,6.0,6,Steel,918,12,7,9,8.16,54.835
7494,Slab,7,10.0,4.0,0.15,1,Plywood,510,12,7,10,4.2,4.704
7495,Beam,22,0.3,0.6,5.0,10,Steel,897,12,23,27,9.0,100.8
7496,Wall,22,4.5,0.2,3.0,20,Plywood,483,9,23,25,28.2,614.76
7497,Beam,20,0.3,0.6,5.5,18,Steel,813,10,19,22,9.9,196.02
7498,Beam,8,0.23,0.6,4.0,24,Steel,898,12,7,11,6.64,178.483
7499,Column,15,0.3,0.6,3.2,10,Steel,1045,11,16,19,5.76,63.936
7500,Column,6,0.35,0.55,3.3,37,Steel,958,9,6,10,5.94,239.56
7501,Slab,22,10.0,4.0,0.15,1,Plywood,482,15,22,26,4.2,4.83
7502,Column,3,0.35,0.55,3.3,37,Steel,954,10,3,6,5.94,241.758
7503,Column,19,0.35,0.55,3.3,24,Steel,952,10,19,22,5.94,156.816
7504,Wall,13,6.0,0.2,3.0,22,Plywood,436,9,12,16,37.2,892.056
7505,Beam,19,0.23,0.45,4.5,28,Steel,953,12,20,24,6.12,191.923
7506,Column,12,0.35,0.55,3.3,35,Steel,950,11,11,14,5.94,230.769
7507,Slab,4,6.0,5.0,0.15,1,Plywood,455,15,5,9,3.3,3.795
7508,Beam,19,0.23,0.45,4.5,23,Steel,881,12,18,22,6.12,157.651
7509,Wall,16,5.0,0.2,3.0,5,Plywood,531,9,16,18,31.2,170.04
7510,Slab,12,10.0,4.0,0.15,1,Plywood,460,13,12,16,4.2,4.746
7511,Column,10,0.35,0.55,3.3,22,Steel,920,8,11,13,5.94,141.134
7512,Column,9,0.3,0.45,3.2,38,Steel,934,9,9,13,4.8,198.816
7513,Column,13,0.4,0.4,3.2,38,Steel,933,11,13,15,5.12,215.962
7514,Slab,7,10.0,4.0,0.15,1,Plywood,452,13,6,8,4.2,4.746
7515,Beam,8,0.23,0.6,4.5,8,Steel,910,13,9,13,7.47,67.529
7516,Slab,7,6.0,4.0,0.15,1,Plywood,483,12,6,10,3.0,3.36
7517,Beam,1,0.25,0.5,5.5,22,Steel,949,11,1,4,8.25,201.465
7518,Column,24,0.3,0.6,3.2,12,Steel,993,8,23,27,5.76,74.65
7519,Column,6,0.3,0.45,2.8,21,Steel,946,9,6,9,4.2,96.138
7520,Column,5,0.3,0.45,3.3,15,Steel,956,11,4,6,4.95,82.418
7521,Beam,4,0.3,0.6,4.0,10,Steel,913,11,5,9,7.2,79.92
7522,Beam,25,0.23,0.6,4.5,24,Steel,905,10,26,28,7.47,197.208
7523,Wall,12,4.0,0.2,3.0,11,Plywood,515,12,13,17,25.2,310.464
7524,Column,9,0.3,0.45,2.8,19,Steel,970,9,10,14,4.2,86.982
7525,Slab,11,8.0,4.0,0.15,1,Plywood,430,16,10,12,3.6,4.176
7526,Column,3,0.3,0.45,3.3,25,Steel,985,8,4,8,4.95,133.65
7527,Slab,8,7.5,4.0,0.15,1,Plywood,529,15,7,10,3.45,3.968
7528,Column,7,0.23,0.45,3.3,15,Steel,965,11,7,10,4.488,74.725
7529,Slab,21,6.0,5.0,0.15,1,Plywood,418,16,21,23,3.3,3.828
7530,Column,2,0.3,0.45,3.3,15,Steel,920,11,1,3,4.95,82.418
7531,Column,11,0.23,0.45,2.8,31,Steel,995,9,10,12,3.808,128.672
7532,Beam,20,0.23,0.6,4.0,8,Steel,827,13,19,22,6.64,60.026
7533,Beam,21,0.25,0.5,6.0,15,Steel,888,11,21,25,9.0,149.85
7534,Beam,13,0.23,0.45,5.0,29,Steel,883,11,13,15,6.8,218.892
7535,Column,6,0.35,0.55,3.3,6,Steel,969,11,5,7,5.94,39.56
7536,Wall,9,4.0,0.2,3.0,12,Plywood,562,12,10,14,25.2,338.688
7537,Column,6,0.4,0.4,3.3,36,Steel,938,10,5,8,5.28,209.088
7538,Beam,17,0.23,0.45,5.5,27,Steel,912,10,18,20,7.48,222.156
7539,Wall,8,4.5,0.2,3.0,12,Plywood,536,12,9,13,28.2,379.008
7540,Slab,16,6.0,4.0,0.15,1,Plywood,515,15,17,20,3.0,3.45
7541,Column,17,0.3,0.6,3.2,6,Steel,933,10,16,18,5.76,38.016
7542,Beam,24,0.23,0.6,4.5,13,Steel,910,11,24,27,7.47,107.792
7543,Column,10,0.23,0.45,2.8,24,Steel,981,11,11,13,3.808,101.445
7544,Beam,25,0.23,0.6,5.0,5,Steel,873,12,26,30,8.3,46.48
7545,Beam,11,0.23,0.6,4.5,16,Steel,945,10,11,14,7.47,131.472
7546,Slab,18,10.0,4.0,0.15,1,Plywood,567,12,19,23,4.2,4.704
7547,Slab,17,8.0,4.0,0.15,1,Plywood,482,15,17,19,3.6,4.14
7548,Column,21,0.3,0.6,2.8,6,Steel,932,10,22,25,5.04,33.264
7549,Column,12,0.35,0.55,3.3,32,Steel,1016,10,13,17,5.94,209.088
7550,Beam,20,0.23,0.45,4.5,14,Steel,883,12,19,21,6.12,95.962
7551,Beam,9,0.3,0.6,6.0,25,Steel,937,10,10,13,10.8,297.0
7552,Beam,13,0.3,0.6,5.5,13,Steel,871,12,12,14,9.9,144.144
7553,Beam,13,0.3,0.6,6.0,5,Steel,911,11,12,16,10.8,59.94
7554,Beam,18,0.23,0.6,6.0,24,Steel,884,10,18,21,9.96,262.944
7555,Wall,16,6.0,0.2,3.0,6,Plywood,520,9,16,18,37.2,243.288
7556,Beam,2,0.23,0.6,6.0,26,Steel,933,13,2,4,9.96,292.625
7557,Column,21,0.3,0.45,3.2,15,Steel,1022,11,21,24,4.8,79.92
7558,Column,19,0.23,0.45,3.3,36,Steel,925,9,19,22,4.488,176.109
7559,Beam,3,0.23,0.6,4.5,10,Steel,895,11,4,8,7.47,82.917
7560,Column,25,0.3,0.45,3.0,16,Steel,972,10,26,29,4.5,79.2
7561,Column,17,0.3,0.45,3.3,19,Steel,979,11,18,22,4.95,104.396
7562,Column,3,0.3,0.45,2.8,32,Steel,1023,9,3,6,4.2,146.496
7563,Slab,13,6.0,4.0,0.15,1,Plywood,399,16,14,17,3.0,3.48
7564,Wall,21,4.0,0.2,3.0,18,Plywood,503,9,21,23,25.2,494.424
7565,Beam,7,0.23,0.45,5.5,29,Steel,941,10,8,11,7.48,238.612
7566,Column,24,0.4,0.4,3.3,8,Steel,930,10,23,27,5.28,46.464
7567,Beam,11,0.23,0.6,5.0,24,Steel,933,12,12,14,8.3,223.104
7568,Beam,6,0.3,0.6,4.0,20,Steel,893,11,6,10,7.2,159.84
7569,Wall,9,4.5,0.2,3.0,19,Plywood,584,10,8,11,28.2,589.38
7570,Beam,14,0.3,0.6,6.0,19,Steel,933,12,14,17,10.8,229.824
7571,Slab,18,10.0,4.0,0.15,1,Plywood,509,13,19,22,4.2,4.746
7572,Wall,24,6.0,0.2,3.0,10,Plywood,538,12,23,26,37.2,416.64
7573,Beam,5,0.23,0.45,4.5,18,Steel,890,12,5,8,6.12,123.379
7574,Column,25,0.35,0.55,3.0,25,Steel,978,11,24,27,5.4,149.85
7575,Beam,14,0.25,0.5,4.0,11,Steel,895,11,15,17,6.0,73.26
7576,Beam,4,0.23,0.6,5.0,7,Steel,881,10,4,7,8.3,63.91
7577,Beam,24,0.25,0.5,5.0,5,Steel,945,12,23,26,7.5,42.0
7578,Wall,9,4.5,0.2,3.0,5,Plywood,473,10,10,14,28.2,155.1
7579,Column,16,0.23,0.45,2.8,28,Steel,954,9,15,18,3.808,116.22
7580,Beam,18,0.25,0.5,4.5,17,Steel,923,11,17,20,6.75,127.373
7581,Column,1,0.35,0.55,3.2,26,Steel,943,11,1,5,5.76,166.234
7582,Column,6,0.3,0.45,3.0,37,Steel,961,11,5,7,4.5,184.815
7583,Beam,18,0.3,0.6,5.5,28,Steel,865,12,17,21,9.9,310.464
7584,Slab,9,6.0,4.0,0.15,1,Plywood,465,14,8,12,3.0,3.42
7585,Beam,1,0.3,0.6,4.0,17,Steel,908,11,2,6,7.2,135.864
7586,Column,1,0.4,0.4,3.2,12,Steel,947,10,1,4,5.12,67.584
7587,Column,21,0.35,0.55,3.3,11,Steel,998,9,22,25,5.94,71.221
7588,Beam,4,0.23,0.45,4.0,17,Steel,870,13,5,7,5.44,104.502
7589,Beam,3,0.23,0.45,6.0,7,Steel,875,11,4,6,8.16,63.403
7590,Slab,15,6.0,4.0,0.15,1,Plywood,521,16,14,16,3.0,3.48
7591,Beam,3,0.23,0.6,5.0,5,Steel,871,12,3,7,8.3,46.48
7592,Wall,17,6.0,0.2,3.0,20,Plywood,515,11,17,20,37.2,825.84
7593,Slab,14,6.0,5.0,0.15,1,Plywood,462,15,14,18,3.3,3.795
7594,Beam,17,0.25,0.5,5.0,10,Steel,925,13,18,21,7.5,84.75
7595,Beam,13,0.23,0.6,5.0,28,Steel,865,12,14,18,8.3,260.288
7596,Slab,20,10.0,4.0,0.15,1,Plywood,504,15,20,24,4.2,4.83
7597,Wall,17,6.0,0.2,3.0,12,Plywood,496,11,16,19,37.2,495.504
7598,Beam,11,0.25,0.5,4.5,21,Steel,897,11,11,13,6.75,157.342
7599,Beam,1,0.23,0.6,6.0,27,Steel,985,10,2,6,9.96,295.812
7600,Beam,7,0.25,0.5,5.5,25,Steel,902,10,8,11,8.25,226.875
7601,Slab,4,7.5,4.0,0.15,1,Plywood,470,13,4,6,3.45,3.898
7602,Wall,1,4.0,0.2,3.0,5,Plywood,530,12,1,3,25.2,141.12
7603,Wall,7,4.0,0.2,3.0,15,Plywood,520,9,8,12,25.2,412.02
7604,Column,6,0.35,0.55,3.3,13,Steel,1005,8,5,8,5.94,83.398
7605,Column,2,0.35,0.55,2.8,17,Steel,897,10,1,4,5.04,94.248
7606,Slab,8,6.0,4.0,0.15,1,Plywood,493,16,7,11,3.0,3.48
7607,Beam,13,0.3,0.6,6.0,22,Steel,921,11,13,16,10.8,263.736
7608,Wall,5,6.0,0.2,3.0,23,Plywood,512,10,6,8,37.2,941.16
7609,Column,7,0.3,0.6,3.2,26,Steel,936,10,6,8,5.76,164.736
7610,Slab,1,7.5,4.0,0.15,1,Plywood,510,16,2,6,3.45,4.002
7611,Slab,2,6.0,5.0,0.15,1,Plywood,480,14,2,4,3.3,3.762
7612,Column,4,0.4,0.4,3.3,18,Steel,888,8,3,5,5.28,102.643
7613,Column,12,0.23,0.45,3.2,8,Steel,993,11,13,15,4.352,38.646
7614,Slab,17,8.0,4.0,0.15,1,Plywood,497,13,17,21,3.6,4.068
7615,Column,20,0.4,0.4,3.2,39,Steel,971,8,20,23,5.12,215.654
7616,Slab,16,7.5,4.0,0.15,1,Plywood,485,15,15,18,3.45,3.968
7617,Beam,16,0.23,0.6,4.0,9,Steel,936,11,16,18,6.64,66.334
7618,Beam,24,0.23,0.6,5.5,10,Steel,951,12,23,26,9.13,102.256
7619,Column,7,0.4,0.4,3.0,39,Steel,945,11,7,10,4.8,207.792
7620,Wall,20,5.0,0.2,3.0,9,Plywood,509,10,21,25,31.2,308.88
7621,Slab,24,6.0,4.0,0.15,1,Plywood,530,14,25,29,3.0,3.42
7622,Slab,15,7.5,4.0,0.15,1,Plywood,463,16,15,18,3.45,4.002
7623,Slab,22,6.0,5.0,0.15,1,Plywood,495,14,21,25,3.3,3.762
7624,Beam,4,0.25,0.5,5.5,9,Steel,956,10,3,7,8.25,81.675
7625,Wall,22,6.0,0.2,3.0,9,Plywood,445,12,21,23,37.2,374.976
7626,Beam,15,0.25,0.5,4.0,17,Steel,898,12,15,18,6.0,114.24
7627,Beam,6,0.25,0.5,5.5,27,Steel,1020,12,7,11,8.25,249.48
7628,Column,2,0.4,0.4,3.0,37,Steel,993,11,3,7,4.8,197.136
7629,Column,18,0.3,0.45,3.2,37,Steel,858,9,17,21,4.8,193.584
7630,Slab,11,6.0,5.0,0.15,1,Plywood,437,14,12,14,3.3,3.762
7631,Column,8,0.3,0.6,2.8,12,Steel,977,9,8,12,5.04,65.923
7632,Slab,10,8.0,4.0,0.15,1,Plywood,479,15,10,13,3.6,4.14
7633,Wall,25,5.0,0.2,3.0,11,Plywood,523,10,24,26,31.2,377.52
7634,Beam,11,0.23,0.45,4.5,19,Steel,930,12,12,16,6.12,130.234
7635,Column,2,0.23,0.45,3.0,17,Steel,955,8,2,6,4.08,74.909
7636,Slab,7,6.0,5.0,0.15,1,Plywood,483,12,8,11,3.3,3.696
7637,Column,4,0.35,0.55,3.3,29,Steel,910,9,3,7,5.94,187.763
7638,Slab,18,10.0,4.0,0.15,1,Plywood,473,12,19,23,4.2,4.704
7639,Beam,21,0.25,0.5,5.5,23,Steel,878,11,21,24,8.25,210.623
7640,Beam,22,0.3,0.6,4.5,8,Steel,932,13,22,26,8.1,73.224
7641,Beam,16,0.3,0.6,5.5,24,Steel,911,13,16,19,9.9,268.488
7642,Beam,20,0.3,0.6,5.0,28,Steel,1010,13,20,22,9.0,284.76
7643,Column,11,0.23,0.45,2.8,17,Steel,910,8,10,12,3.808,69.915
7644,Column,16,0.3,0.6,3.3,15,Steel,966,10,17,21,5.94,98.01
7645,Beam,3,0.25,0.5,5.0,24,Steel,883,13,2,4,7.5,203.4
7646,Wall,14,6.0,0.2,3.0,5,Plywood,501,12,14,18,37.2,208.32
7647,Column,14,0.3,0.6,2.8,20,Steel,984,10,14,18,5.04,110.88
7648,Column,1,0.23,0.45,2.8,26,Steel,921,8,1,3,3.808,106.929
7649,Column,14,0.35,0.55,2.8,15,Steel,931,9,13,15,5.04,82.404
7650,Beam,19,0.23,0.6,4.5,13,Steel,970,11,20,22,7.47,107.792
7651,Column,10,0.3,0.6,3.3,16,Steel,982,11,10,14,5.94,105.494
7652,Slab,14,10.0,4.0,0.15,1,Plywood,494,14,15,17,4.2,4.788
7653,Column,8,0.35,0.55,2.8,38,Steel,969,8,8,12,5.04,206.842
7654,Slab,7,8.0,4.0,0.15,1,Plywood,466,14,7,11,3.6,4.104
7655,Column,4,0.3,0.6,3.3,22,Steel,978,10,4,7,5.94,143.748
7656,Beam,9,0.25,0.5,4.5,26,Steel,939,11,9,13,6.75,194.805
7657,Column,21,0.3,0.45,3.0,19,Steel,934,8,20,23,4.5,92.34
7658,Slab,24,10.0,4.0,0.15,1,Plywood,433,13,25,29,4.2,4.746
7659,Wall,16,4.0,0.2,3.0,8,Plywood,484,11,17,21,25.2,223.776
7660,Column,16,0.3,0.6,3.3,11,Steel,990,10,16,19,5.94,71.874
7661,Wall,16,6.0,0.2,3.0,6,Plywood,541,10,16,18,37.2,245.52
7662,Column,12,0.3,0.45,2.8,17,Steel,985,9,12,16,4.2,77.826
7663,Beam,11,0.23,0.6,5.0,12,Steel,900,13,10,14,8.3,112.548
7664,Slab,16,6.0,4.0,0.15,1,Plywood,496,14,15,17,3.0,3.42
7665,Column,20,0.4,0.4,3.2,17,Steel,991,10,20,22,5.12,95.744
7666,Beam,11,0.23,0.6,5.0,8,Steel,923,11,10,14,8.3,73.704
7667,Column,15,0.3,0.45,3.2,6,Steel,926,8,14,16,4.8,31.104
7668,Slab,12,7.5,4.0,0.15,1,Plywood,498,14,11,15,3.45,3.933
