element_id,element_type,floor,length_m,width_m,height_m,quantity_elements,material_type,unit_cost_per_sqm,wastage_percent,planned_start_week,planned_end_week,formwork_area_per_element_sqm,total_formwork_area_sqm,boq_area_sqm,actual_area_sqm,boq_adjustment_factor,actual_cost,duration_weeks,weekly_area_demand_sqm
9814,Column,22,0.3,0.45,3.3,8,Steel,939,9,22,25,4.95,43.164,39.56603301279679,43.164,1.090935752544096,39219.46090343307,4,10.791
9815,Column,13,0.4,0.4,3.2,37,Steel,959,11,12,14,5.12,210.278,250.24774993437714,210.278,0.8402792834506665,219841.4483402766,3,70.09266666666666
9816,Beam,4,0.23,0.6,6.0,14,Steel,912,13,4,7,9.96,157.567,150.05803481962292,157.567,1.050040407295772,142095.62926103652,4,39.39175
9817,Slab,7,10.0,4.0,0.15,1,Plywood,449,12,6,8,4.2,4.704,4.2712395259008025,4.704,1.1013196453804421,2127.366607297086,3,1.5679999999999998
9818,Wall,18,4.5,0.2,3.0,17,Plywood,524,11,18,22,28.2,532.134,479.7703619175291,532.134,1.109143128127352,286001.1816510399,5,106.4268
9819,Beam,12,0.23,0.45,6.0,12,Steel,852,10,11,14,8.16,107.712,109.85184025198046,107.712,0.9805206699580813,101429.0314043553,4,26.928
9820,Beam,6,0.23,0.6,5.5,9,Steel,917,13,5,8,9.13,92.852,108.19820804733594,92.852,0.8581657836641613,96964.82773039075,4,23.213
9821,Column,20,0.3,0.45,3.3,27,Steel,1049,11,19,23,4.95,148.352,170.00080319284146,148.352,0.8726547005293616,176609.42435827677,5,29.6704
9822,Beam,4,0.3,0.6,5.0,29,Steel,904,12,3,6,9.0,292.32,343.07076832330523,292.32,0.8520690976636097,260065.29445568143,4,73.08
9823,Beam,6,0.25,0.5,5.5,24,Steel,955,10,7,10,8.25,217.8,230.89733674495028,217.8,0.9432763628650355,200112.23857691902,4,54.45
9824,Wall,12,6.0,0.2,3.0,22,Plywood,526,9,13,16,37.2,892.056,922.9424311217231,892.056,0.9665348237547337,523513.4771300817,4,223.014
9825,Beam,1,0.23,0.6,4.0,12,Steel,893,12,1,5,6.64,89.242,90.64830156891676,89.242,0.9844861785099459,80302.25241419343,5,17.8484
9826,Slab,10,7.5,4.0,0.15,1,Plywood,487,12,11,15,3.45,3.864,3.5314078334572816,3.864,1.094181182754275,2007.02830234773,5,0.7727999999999999
9827,Slab,23,6.0,5.0,0.15,1,Plywood,513,16,24,27,3.3,3.828,4.489694210740838,3.828,0.8526193144384208,2249.934477128463,4,0.957
9828,Column,24,0.3,0.45,3.0,38,Steel,910,11,23,26,4.5,189.81,199.08275522296924,189.81,0.9534226095445388,170530.7714728204,4,47.4525
9829,Beam,22,0.23,0.6,4.0,27,Steel,900,10,21,25,6.64,197.208,204.41008138284184,197.208,0.9647665059662445,181919.2645298352,5,39.4416
9830,Wall,9,6.0,0.2,3.0,5,Plywood,479,9,10,14,37.2,202.74,213.79951689517264,202.74,0.9482715533889855,109107.77059073136,5,40.548
9831,Beam,2,0.3,0.6,4.5,18,Steel,978,12,2,6,8.1,163.296,185.87107685699294,163.296,0.8785444339230791,172479.14570010226,5,32.6592
9832,Beam,21,0.3,0.6,4.0,20,Steel,946,12,20,23,7.2,161.28,156.01280902418037,161.28,1.0337612726080925,173550.99345738694,4,40.32
9833,Wall,10,4.5,0.2,3.0,3,Plywood,549,12,10,14,28.2,94.752,105.45615274083809,94.752,0.8984966503837486,55990.16780470153,5,18.9504
9834,Column,19,0.23,0.45,2.8,23,Steel,910,11,19,23,3.808,97.218,108.2260837999042,97.218,0.8982862225685196,89416.22965784458,5,19.4436
9835,Wall,3,3.0,0.2,3.0,8,Plywood,533,9,3,6,19.2,167.424,193.35225750503818,167.424,0.8659014493049684,99144.23643802827,4,41.856
9836,Beam,17,0.3,0.6,5.5,24,Steel,897,11,17,21,9.9,263.736,238.04945325734016,263.736,1.1079042459084825,260666.61870881502,5,52.7472
9837,Beam,15,0.23,0.45,4.0,13,Steel,872,12,14,17,5.44,79.206,75.33430481924457,79.206,1.0513935210531922,78510.82029013292,4,19.8015
9838,Column,24,0.35,0.55,2.8,25,Steel,915,10,25,28,5.04,138.6,144.32612810802092,138.6,0.9603250763871722,132555.4528352649,4,34.65
9839,Beam,3,0.23,0.6,5.0,12,Steel,962,11,2,5,8.3,110.556,127.71010292285736,110.556,0.8656793587174602,111733.01000394816,4,27.639
9840,Column,11,0.3,0.6,3.3,27,Steel,905,9,11,15,5.94,174.814,207.9473817145903,174.814,0.8406645881213057,160542.53137545928,5,34.9628
9841,Column,25,0.23,0.45,3.2,29,Steel,944,8,25,29,4.352,136.305,146.99956995716275,136.305,0.927247610586349,129154.6541833916,5,27.261000000000003
9842,Beam,10,0.3,0.6,4.0,26,Steel,830,12,9,13,7.2,209.664,202.04065734692762,209.664,1.0377317256495666,200003.44143962525,5,41.9328
9843,Column,17,0.4,0.4,3.0,29,Steel,978,8,16,18,4.8,150.336,143.62731744944819,150.336,1.0467089594771068,168414.08124273224,3,50.112
9844,Beam,5,0.23,0.45,4.0,16,Steel,867,11,4,7,5.44,96.614,105.48637145112879,96.614,0.9158908271364771,88449.21816946703,4,24.1535
9845,Column,19,0.4,0.4,2.8,30,Steel,947,8,18,20,4.48,145.152,139.78438705019,145.152,1.0383992308660532,156843.00791627157,3,48.38399999999999
9846,Column,7,0.35,0.55,3.0,37,Steel,955,10,7,11,5.4,219.78,234.26926620879973,219.78,0.9381512289542678,214346.09125651425,5,43.956
9847,Column,15,0.3,0.6,3.0,13,Steel,912,8,14,18,5.4,75.816,87.22203036599223,75.816,0.869229937458101,77441.41654854607,5,15.1632
9848,Beam,22,0.3,0.6,4.0,22,Steel,893,13,22,26,7.2,178.992,182.0251795552579,178.992,0.9833364836520482,172143.31018579673,5,35.7984
9849,Column,17,0.4,0.4,3.2,35,Steel,865,8,16,20,5.12,193.536,196.15679811416823,193.536,0.9866392695060059,183046.82059164118,5,38.7072
9850,Column,12,0.3,0.45,2.8,21,Steel,946,10,11,13,4.2,97.02,88.36990064555158,97.02,1.0978851316031648,100375.33917655183,3,32.339999999999996
9851,Beam,5,0.23,0.45,4.0,16,Steel,944,11,5,7,5.44,96.614,94.317038237973,96.614,1.0243536248056422,98241.40960739394,3,32.20466666666667
9852,Slab,9,6.0,4.0,0.15,1,Plywood,536,16,9,12,3.0,3.48,3.860911883842522,3.48,0.9013414718329639,2089.9820785910356,4,0.87
9853,Slab,22,6.0,4.0,0.15,1,Plywood,471,14,22,26,3.0,3.42,3.4477614175056335,3.42,0.9919479876523132,1656.5715568847397,5,0.6839999999999999
9854,Column,6,0.3,0.45,3.3,33,Steel,995,10,5,8,4.95,179.685,170.2496822859719,179.685,1.055420471787897,200211.96306410673,4,44.92125
9855,Wall,17,4.0,0.2,3.0,21,Plywood,414,11,16,20,25.2,587.412,547.3095708070864,587.412,1.0732719311554828,239950.0338126647,5,117.48240000000001
9856,Beam,13,0.23,0.6,5.0,25,Steel,903,12,12,15,8.3,232.4,215.78712152466744,232.4,1.0769873491891104,207756.92480736147,4,58.1
9857,Beam,9,0.23,0.6,6.0,20,Steel,958,10,8,11,9.96,219.12,240.53679535943797,219.12,0.9109624981598574,229537.61362025983,4,54.78
9858,Column,18,0.35,0.55,3.2,6,Steel,907,9,18,22,5.76,37.67,40.82623533184589,37.67,0.9226910023373153,37584.24658451134,5,7.534000000000001
9859,Column,10,0.3,0.45,3.3,20,Steel,907,11,9,12,4.95,109.89,115.99508199168395,109.89,0.9473677514006875,112673.22963225952,4,27.4725
9860,Beam,8,0.23,0.45,4.0,18,Steel,803,12,9,11,5.44,109.67,115.16424047088385,109.67,0.9522921312343225,88499.75005169149,3,36.556666666666665
9861,Column,14,0.3,0.6,3.0,33,Steel,1003,11,13,16,5.4,197.802,187.1090327206099,197.802,1.0571483221515916,190700.42005408116,4,49.4505
9862,Slab,19,6.0,4.0,0.15,1,Plywood,429,16,18,22,3.0,3.48,3.654630810649531,3.48,0.9522165658592217,1569.7969376588924,5,0.696
9863,Column,22,0.3,0.45,3.2,26,Steel,998,9,22,24,4.8,136.032,124.87483668795088,136.032,1.0893467699976234,152739.17231155274,3,45.344
9864,Column,16,0.23,0.45,3.0,17,Steel,921,8,15,19,4.08,74.909,88.22463938264062,74.909,0.8490711951239708,78946.14641319928,5,14.981800000000002
9865,Column,17,0.23,0.45,3.3,16,Steel,955,9,17,19,4.488,78.271,71.80646240380142,78.271,1.0900272396075643,83835.66284282618,3,26.090333333333334
9866,Column,20,0.35,0.55,3.2,14,Steel,894,9,20,24,5.76,87.898,90.27643712123569,87.898,0.973653843715148,82352.00653198207,5,17.5796
9867,Beam,7,0.25,0.5,6.0,20,Steel,844,10,6,10,9.0,198.0,178.23392075034843,198.0,1.1108996489918317,187612.70644686042,5,39.6
9868,Column,7,0.3,0.6,3.2,28,Steel,923,8,7,10,5.76,174.182,197.8437767184429,174.182,0.880401713357319,159611.50718696637,4,43.5455
9869,Beam,13,0.3,0.6,6.0,12,Steel,898,10,12,14,10.8,142.56,135.41076662329183,142.56,1.0527966391077093,145203.3574082154,3,47.52
9870,Column,16,0.3,0.45,3.0,21,Steel,1030,9,16,19,4.5,103.005,121.28579232471658,103.005,0.8492750719245523,112818.31395222078,4,25.75125
9871,Beam,17,0.23,0.6,4.5,22,Steel,893,13,17,21,7.47,185.704,169.5836531066095,185.704,1.0950583773735336,170455.90703532993,5,37.1408
9872,Wall,4,4.0,0.2,3.0,14,Plywood,520,10,4,6,25.2,388.08,444.8313446393288,388.08,0.8724205357305856,215186.74423733033,3,129.35999999999999
9873,Wall,20,3.0,0.2,3.0,20,Plywood,492,11,20,24,19.2,426.24,467.58159040035486,426.24,0.9115842213442211,232107.46088238127,5,85.248
9874,Beam,10,0.23,0.6,5.5,13,Steel,968,13,9,11,9.13,134.12,130.7563663850927,134.12,1.0257244347476056,129571.65883573321,3,44.70666666666667
9875,Beam,22,0.3,0.6,6.0,20,Steel,890,10,23,27,10.8,237.6,228.2684697459568,237.6,1.0408796285550448,205199.58212253757,5,47.519999999999996
9876,Slab,19,8.0,4.0,0.15,1,Plywood,524,13,20,23,3.6,4.068,4.0977101498933175,4.068,0.9927495726133554,2337.5988545619243,4,1.017
9877,Wall,25,3.0,0.2,3.0,4,Plywood,526,10,24,28,19.2,84.48,97.0270426711962,84.48,0.8706850963837429,50679.52963461472,5,16.896
9878,Beam,16,0.25,0.5,5.5,21,Steel,898,12,16,18,8.25,194.04,224.8122145917035,194.04,0.8631203618202374,187733.94552241598,3,64.67999999999999
9879,Column,14,0.23,0.45,3.2,31,Steel,957,11,14,17,4.352,149.752,142.65160084635806,149.752,1.0497744092005625,140233.83372959838,4,37.438
9880,Slab,5,6.0,5.0,0.15,1,Plywood,399,15,6,9,3.3,3.795,3.8179005931806107,3.795,0.9940017838019368,1633.3382186717445,4,0.94875
9881,Column,10,0.3,0.6,3.2,19,Steel,943,11,9,12,5.76,121.478,117.98519350010339,121.478,1.0296037697297462,111498.19519088186,4,30.3695
9882,Slab,22,6.0,5.0,0.15,1,Plywood,455,16,22,26,3.3,3.828,3.586043046227362,3.828,1.067471848679336,1760.38524066498,5,0.7656
9883,Column,10,0.3,0.6,3.2,6,Steel,957,8,10,14,5.76,37.325,40.831117016855174,37.325,0.9141312490812378,34159.75788535392,5,7.465000000000001
9884,Column,2,0.4,0.4,3.0,10,Steel,947,8,3,5,4.8,51.84,52.03498615335905,51.84,0.9962527874460392,51424.38874610056,3,17.28
9885,Slab,7,6.0,4.0,0.15,1,Plywood,447,13,7,11,3.0,3.39,3.280215573537532,3.39,1.0334686620440838,1536.9550275851377,5,0.678
9886,Slab,15,6.0,5.0,0.15,1,Plywood,472,13,16,19,3.3,3.729,4.3248917092166606,3.729,0.8622181202949495,1706.413021610841,4,0.93225
9887,Beam,16,0.25,0.5,5.5,15,Steel,905,10,15,18,8.25,136.125,153.07193350327438,136.125,0.8892877804871272,124647.4765657039,4,34.03125
9888,Slab,25,10.0,4.0,0.15,1,Plywood,502,12,24,26,4.2,4.704,5.325531733040278,4.704,0.8832920797027242,2549.1730521100562,3,1.5679999999999998
9889,Wall,24,4.0,0.2,3.0,4,Plywood,533,11,25,28,25.2,111.888,102.01486496181447,111.888,1.0967813371304387,60102.43990492379,4,27.972
9890,Beam,14,0.23,0.45,6.0,16,Steel,834,11,13,16,8.16,144.922,170.21656048903938,144.922,0.8513977698975527,118280.18140578928,4,36.2305
9891,Wall,14,5.0,0.2,3.0,5,Plywood,549,12,15,17,31.2,174.72,187.37348681989752,174.72,0.9324691714145236,101576.75003720557,3,58.24
9892,Beam,21,0.25,0.5,6.0,11,Steel,966,12,20,22,9.0,110.88,116.55049649502583,110.88,0.9513472986769487,117890.22264213997,3,36.96
9893,Column,2,0.3,0.45,2.8,11,Steel,978,10,2,4,4.2,50.82,45.89938418553955,50.82,1.1072043972217533,55468.792496103815,3,16.94
9894,Slab,15,10.0,4.0,0.15,1,Plywood,468,12,16,18,4.2,4.704,5.500380911364608,4.704,0.8552134980835298,2299.2601151598833,3,1.5679999999999998
9895,Beam,12,0.3,0.6,5.5,27,Steel,897,10,12,14,9.9,294.03,312.60303451109957,294.03,0.9405858790201855,288066.0108320017,3,98.00999999999999
9896,Wall,20,4.5,0.2,3.0,6,Plywood,497,12,19,23,28.2,189.504,217.46456451821422,189.504,0.8714247326677799,105171.4563991304,5,37.9008
9897,Column,21,0.3,0.45,2.8,8,Steel,957,8,20,22,4.2,36.288,39.795354522981356,36.288,0.9118652273607488,37664.80296196607,3,12.095999999999998
9898,Column,17,0.4,0.4,2.8,16,Steel,920,10,17,20,4.48,78.848,89.80850941143177,78.848,0.877956894249081,76562.82241763356,4,19.712
9899,Column,17,0.23,0.45,3.3,21,Steel,919,9,18,22,4.488,102.73,113.81246355880292,102.73,0.9026252203645782,90820.18808405756,5,20.546
9900,Beam,18,0.23,0.6,5.5,22,Steel,955,10,18,20,9.13,220.946,259.89638710964743,220.946,0.8501310943841066,212692.90807152484,3,73.64866666666667
9901,Slab,15,10.0,4.0,0.15,1,Plywood,471,16,15,18,4.2,4.872,4.714367686753886,4.872,1.033436575956733,2326.7531359145196,4,1.218
9902,Beam,6,0.23,0.45,4.0,23,Steel,913,13,6,8,5.44,141.386,135.81963762233005,141.386,1.0409834871828194,132829.18558830567,3,47.12866666666667
9903,Column,8,0.4,0.4,3.0,27,Steel,987,8,8,11,4.8,139.968,155.89110520270043,139.968,0.8978575128966074,157513.85934948974,4,34.992
9904,Beam,19,0.25,0.5,4.5,24,Steel,931,11,19,23,6.75,179.82,188.8862439122758,179.82,0.952001565998176,166035.46430832357,5,35.964
9905,Column,16,0.4,0.4,3.0,8,Steel,955,11,15,18,4.8,42.624,46.02319371730606,42.624,0.9261417245794513,43079.52217661401,4,10.656
9906,Beam,6,0.23,0.45,5.0,7,Steel,930,10,6,9,6.8,52.36,58.253785106055794,52.36,0.8988257141518671,55913.49349237075,4,13.09
9907,Slab,22,8.0,4.0,0.15,1,Plywood,476,13,21,23,3.6,4.068,4.329281371618802,4.068,0.9396478655021897,2079.192397213944,3,1.3559999999999999
9908,Column,25,0.23,0.45,2.8,26,Steel,941,11,24,28,3.808,109.899,124.87911666152019,109.899,0.8800430603451241,102565.10983476789,5,21.9798
9909,Beam,16,0.3,0.6,4.0,15,Steel,925,11,15,18,7.2,119.88,119.35974558887699,119.88,1.0043587091155084,126639.47244678851,4,29.97
9910,Beam,6,0.25,0.5,5.5,13,Steel,985,11,5,8,8.25,119.048,137.82152829889685,119.048,0.8637837750704502,119286.0550241072,4,29.762
9911,Column,24,0.23,0.45,3.3,32,Steel,892,10,24,27,4.488,157.978,147.2833484647442,157.978,1.07261276747667,135219.71058263752,4,39.4945
9912,Beam,6,0.25,0.5,4.5,23,Steel,854,13,5,8,6.75,175.432,191.25617570587644,175.432,0.917261883714481,155253.2131161989,4,43.858
9913,Beam,11,0.25,0.5,5.5,8,Steel,959,13,11,13,8.25,74.58,87.03782472340457,74.58,0.8568688410700291,71388.55492921699,3,24.86
9914,Beam,22,0.3,0.6,4.0,19,Steel,910,10,23,26,7.2,150.48,146.83962370999453,150.48,1.0247915119776876,152516.47694472052,4,37.62
9915,Column,14,0.4,0.4,3.3,9,Steel,959,8,15,18,5.28,51.322,51.221942755933526,51.322,1.001953405878087,48922.05646378058,4,12.8305
9916,Column,7,0.3,0.6,2.8,22,Steel,965,11,8,12,5.04,123.077,122.04715733146524,123.077,1.0084380717343364,132305.5382345279,5,24.6154
9917,Slab,3,7.5,4.0,0.15,1,Plywood,473,15,2,5,3.45,3.968,4.242899522497,3.968,0.9352095139092009,1796.5984157555176,4,0.992
9918,Column,10,0.3,0.45,3.3,11,Steel,930,11,11,15,4.95,60.44,61.882191759827265,60.44,0.9766945591483799,63844.17790287216,5,12.088
9919,Slab,17,6.0,4.0,0.15,1,Plywood,516,15,18,21,3.0,3.45,3.216737859969724,3.45,1.072515122519953,1706.2125832765362,4,0.8625
9920,Beam,18,0.23,0.45,5.5,17,Steel,872,13,17,19,7.48,143.691,167.74288565442225,143.691,0.8566145708022869,142553.16108917518,3,47.897
9921,Beam,6,0.25,0.5,4.5,11,Steel,852,11,6,10,6.75,82.418,79.23691152659988,82.418,1.0401465480179932,67744.05148218024,5,16.483600000000003
9922,Slab,4,10.0,4.0,0.15,1,Plywood,507,14,3,6,4.2,4.788,5.076352527783924,4.788,0.9431969063996815,2729.782331309643,4,1.197
9923,Beam,18,0.23,0.6,5.5,15,Steel,959,11,19,23,9.13,152.015,163.93927987677083,152.015,0.9272640462631406,162731.9791850971,5,30.403
9924,Column,4,0.3,0.6,2.8,18,Steel,976,9,4,6,5.04,98.885,90.20542381772616,98.885,1.0962201142118932,103159.95015068908,3,32.961666666666666
9925,Column,2,0.23,0.45,3.2,34,Steel,910,9,1,5,4.352,161.285,149.78758882971894,161.285,1.0767581029917739,140487.21333347308,5,32.257
9926,Slab,13,7.5,4.0,0.15,1,Plywood,506,16,12,16,3.45,4.002,4.768410666341719,4.002,0.8392733512338814,2175.32572748443,5,0.8004
9927,Beam,15,0.3,0.6,6.0,18,Steel,908,12,15,17,10.8,217.728,239.36008283881344,217.728,0.9096253536418576,212241.45253730434,3,72.57600000000001
9928,Slab,7,10.0,4.0,0.15,1,Plywood,461,12,8,12,4.2,4.704,4.280967177847917,4.704,1.0988171141187644,2301.7782482353778,5,0.9408
9929,Beam,6,0.23,0.45,5.5,26,Steel,920,13,6,10,7.48,219.762,250.14624273874327,219.762,0.8785340830784452,217608.48736433845,5,43.9524
9930,Beam,6,0.23,0.6,4.0,24,Steel,889,13,7,9,6.64,180.077,189.54235903987853,180.077,0.9500620384391909,183080.59365467724,3,60.025666666666666
9931,Column,9,0.3,0.45,3.2,10,Steel,929,8,9,12,4.8,51.84,47.82550374496446,51.84,1.083940490756634,55339.990384504206,4,12.96
9932,Column,1,0.23,0.45,3.3,36,Steel,971,8,2,5,4.488,174.493,192.67964275339597,174.493,0.9056120174736236,178598.870134034,4,43.62325
9933,Slab,1,6.0,5.0,0.15,1,Plywood,465,15,1,4,3.3,3.795,3.9840120309812512,3.795,0.9525573644076827,1708.8409033335213,4,0.94875
9934,Column,10,0.23,0.45,2.8,39,Steel,959,10,11,14,3.808,163.363,157.06959404066512,163.363,1.0400676273327958,153029.51632940996,4,40.84075
9935,Wall,1,4.5,0.2,3.0,21,Plywood,522,12,1,5,28.2,663.264,771.5820959384157,663.264,0.8596155917709875,378793.1425082497,5,132.6528
9936,Column,8,0.35,0.55,3.3,27,Steel,959,8,8,12,5.94,173.21,171.0299715768561,173.21,1.0127464701247657,190425.44860244961,5,34.642
9937,Beam,15,0.23,0.45,4.0,29,Steel,930,12,14,18,5.44,176.691,174.10547894246412,176.691,1.0148503141500234,170437.24673777437,5,35.3382
9938,Column,1,0.23,0.45,3.2,28,Steel,946,8,1,4,4.352,131.604,129.21302833745733,131.604,1.0185041066934701,120713.6282793282,4,32.901
9939,Slab,16,7.5,4.0,0.15,1,Plywood,464,14,15,19,3.45,3.933,4.445221071387372,3.933,0.8847703942815367,1862.521448080182,5,0.7866
9940,Column,16,0.4,0.4,3.2,33,Steel,952,10,17,19,5.12,185.856,206.64131748067325,185.856,0.8994135454899175,181712.518300283,3,61.952
9941,Beam,15,0.23,0.45,4.5,27,Steel,872,13,15,17,6.12,186.721,218.63977966101316,186.721,0.8540120205458441,187132.9487678153,3,62.24033333333333
9942,Wall,16,4.5,0.2,3.0,6,Plywood,485,9,16,20,28.2,184.428,178.67417207684684,184.428,1.0322029079876103,97257.84488409357,5,36.8856
9943,Beam,21,0.3,0.6,4.0,16,Steel,876,12,22,25,7.2,129.024,146.5595716725946,129.024,0.8803519178415176,110038.13624138644,4,32.256
9944,Column,2,0.4,0.4,3.2,26,Steel,1019,8,3,5,5.12,143.77,154.10902876123333,143.77,0.9329109472407878,149053.0061934225,3,47.92333333333334
9945,Slab,5,6.0,5.0,0.15,1,Plywood,473,15,6,9,3.3,3.795,3.766931735589562,3.795,1.0074512272535368,1722.7161676981016,4,0.94875
9946,Beam,8,0.23,0.6,6.0,22,Steel,910,12,7,10,9.96,245.414,223.4828821352147,245.414,1.098133323032393,241329.57785985467,4,61.3535
9947,Column,18,0.3,0.45,3.0,7,Steel,967,11,17,21,4.5,34.965,40.05885032416322,34.965,0.8728408258613792,36669.81558891784,5,6.993
9948,Beam,22,0.23,0.6,5.0,6,Steel,935,13,22,25,8.3,56.274,54.716415108162785,56.274,1.028466501117776,50590.43243263812,4,14.0685
9949,Slab,23,6.0,5.0,0.15,1,Plywood,470,16,24,28,3.3,3.828,4.170693702789213,3.828,0.9178329248776933,1829.9328115174162,5,0.7656
9950,Beam,15,0.23,0.6,4.0,11,Steel,912,12,15,19,6.64,81.805,87.0945424528119,81.805,0.9392666600702589,84347.3127315683,5,16.361
9951,Slab,11,6.0,5.0,0.15,1,Plywood,486,16,12,15,3.3,3.828,3.4503098501819665,3.828,1.1094655744608313,2075.030631375881,4,0.957
9952,Slab,11,10.0,4.0,0.15,1,Plywood,553,15,10,13,4.2,4.83,5.787803919782715,4.83,0.8345134125036715,2844.183706368012,4,1.2075
9953,Beam,2,0.23,0.6,6.0,10,Steel,854,13,1,5,9.96,112.548,128.78854210097788,112.548,0.873897616697576,100626.20340767801,5,22.5096
9954,Column,12,0.23,0.45,3.0,21,Steel,908,9,12,14,4.08,93.391,97.68151153080912,93.391,0.9560765239647641,97397.65201824448,3,31.130333333333336
9955,Slab,13,10.0,4.0,0.15,1,Plywood,489,16,13,17,4.2,4.872,5.379186946746267,4.872,0.9057130841951772,2607.4004957125685,5,0.9743999999999999
9956,Beam,6,0.23,0.45,4.5,20,Steel,927,10,5,9,6.12,134.64,140.42659440437447,134.64,0.9587927455698931,142350.64001648393,5,26.927999999999997
9957,Column,20,0.3,0.45,3.2,11,Steel,971,11,21,24,4.8,58.608,65.83881365613115,58.608,0.890173998366725,54877.70914435396,4,14.652
9958,Column,21,0.35,0.55,2.8,36,Steel,872,8,21,25,5.04,195.955,184.25620505878243,195.955,1.06349199983515,169579.29272483545,5,39.191
9959,Wall,8,4.0,0.2,3.0,20,Plywood,541,9,7,11,25.2,549.36,567.9862148225301,549.36,0.9672065723842437,284192.83536017453,5,109.872
9960,Column,23,0.23,0.45,3.0,15,Steel,957,9,23,26,4.08,66.708,66.75210420245291,66.708,0.9993392837127778,71729.0732332672,4,16.677
9961,Column,3,0.3,0.6,3.0,19,Steel,1031,10,4,7,5.4,112.86,117.13700723422102,112.86,0.9634871392465326,126696.69504477334,4,28.215
9962,Column,23,0.23,0.45,3.0,9,Steel,974,10,22,25,4.08,40.392,41.81144741830075,40.392,0.9660512250604494,38772.54504339961,4,10.098
9963,Column,20,0.4,0.4,3.2,18,Steel,1046,8,20,22,5.12,99.533,93.85247103101176,99.533,1.0605261524452694,119190.83469242838,3,33.17766666666667
9964,Wall,6,3.0,0.2,3.0,17,Plywood,461,9,7,10,19.2,355.776,424.42175931977266,355.776,0.8382605090045518,187164.6827084477,4,88.944
9965,Beam,17,0.25,0.5,4.0,10,Steel,856,13,18,21,6.0,67.8,61.33511018431052,67.8,1.105402758652632,57741.94757697084,4,16.95
9966,Slab,8,10.0,4.0,0.15,1,Plywood,491,12,7,10,4.2,4.704,4.247814939726314,4.704,1.1073928753362965,2493.0558268503273,4,1.176
9967,Slab,20,6.0,4.0,0.15,1,Plywood,459,13,19,22,3.0,3.39,3.43078982094873,3.39,0.9881106616617364,1686.1244638939477,4,0.8475
9968,Beam,5,0.23,0.6,4.5,24,Steel,878,10,6,8,7.47,197.208,214.19015373059614,197.208,0.920714591988407,164630.29192098178,3,65.736
9969,Slab,7,6.0,4.0,0.15,1,Plywood,495,15,6,10,3.0,3.45,3.290941089753451,3.45,1.0483323480756883,1857.6152380493058,5,0.6900000000000001
9970,Wall,8,4.0,0.2,3.0,6,Plywood,545,10,7,10,25.2,166.32,176.292248018802,166.32,0.9434334286908721,90124.82983019919,4,41.58
9971,Slab,5,6.0,4.0,0.15,1,Plywood,497,12,6,8,3.0,3.36,3.752554143707186,3.36,0.8953901453053045,1887.4500416010044,3,1.1199999999999999
9972,Slab,9,6.0,4.0,0.15,1,Plywood,460,13,10,12,3.0,3.39,3.146659639393834,3.39,1.0773329144212886,1742.9436045026616,3,1.1300000000000001
9973,Beam,16,0.3,0.6,4.5,8,Steel,897,13,16,19,8.1,73.224,87.52660392136762,73.224,0.8365913530220271,74290.11720944392,4,18.306
9974,Slab,16,8.0,4.0,0.15,1,Plywood,504,15,16,20,3.6,4.14,4.144182204492203,4.14,0.998990825140924,2298.368359133844,5,0.828
9975,Column,14,0.3,0.6,2.8,8,Steel,981,11,15,17,5.04,44.755,48.90489055321451,44.755,0.9151436491060354,43157.44552741108,3,14.918333333333335
